Date_of_report,Date_of_publication,Municipality_code,Municipality_name,Province,Security_region_code,Security_region_name,Municipal_health_service,ROAZ_region,Total_reported,Hospital_admission,Deceased
2021-10-25 10:00:00,2021-09-17,GM0168,Losser,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,1.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0171,Noordoostpolder,Flevoland,VR25,Flevoland,GGD Flevoland,SpoedZorgNet,4.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0173,Oldenzaal,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,3.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0175,Ommen,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,0.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0177,Raalte,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,4.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0180,Staphorst,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,2.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0183,Tubbergen,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,3.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0184,Urk,Flevoland,VR25,Flevoland,GGD Flevoland,SpoedZorgNet,1.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0189,Wierden,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,5.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0193,Zwolle,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,8.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0197,Aalten,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Acute Zorg Euregio,1.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0200,Apeldoorn,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,15.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0202,Arnhem,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,17.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0203,Barneveld,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Traumazorgnetwerk Midden-Nederland,17.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0209,Beuningen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,0.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0213,Brummen,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,2.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0214,Buren,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,4.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0216,Culemborg,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,1.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0221,Doesburg,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,0.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0222,Doetinchem,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Acute Zorgregio Oost,4.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0225,Druten,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,0.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0226,Duiven,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,1.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0228,Ede,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,10.0,1.0,1.0
2021-10-25 10:00:00,2021-09-17,GM0230,Elburg,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,1.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0232,Epe,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,1.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0233,Ermelo,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,3.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0243,Harderwijk,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,10.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0244,Hattem,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,0.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0246,Heerde,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,1.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0252,Heumen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,0.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0262,Lochem,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,0.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0263,Maasdriel,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,1.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0267,Nijkerk,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Traumazorgnetwerk Midden-Nederland,4.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0268,Nijmegen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,25.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0269,Oldebroek,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,13.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0273,Putten,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,7.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0274,Renkum,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,2.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0275,Rheden,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,2.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0277,Rozendaal,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,0.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0279,Scherpenzeel,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Traumazorgnetwerk Midden-Nederland,2.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0281,Tiel,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,6.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0285,Voorst,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,2.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0289,Wageningen,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,3.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0293,Westervoort,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,2.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0294,Winterswijk,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Acute Zorg Euregio,2.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0296,Wijchen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,2.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0297,Zaltbommel,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,6.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0299,Zevenaar,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,1.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0301,Zutphen,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,3.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0302,Nunspeet,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,7.0,1.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0303,Dronten,Flevoland,VR25,Flevoland,GGD Flevoland,SpoedZorgNet,3.0,0.0,0.0
2021-10-25 10:00:00,2021-09-17,GM0307,Amersfoort,Utre,,,,,,,
