Version,Date_of_report,Date_of_publication,Municipality_code,Municipality_name,Province,Security_region_code,Security_region_name,Municipal_health_service,ROAZ_region,Total_reported,Deceased,Hospital_admission
4,2022-02-08 10:00:00,2022-02-08,GM0088,Schiermonnikoog,Frysl̢n,VR02,Frysl̢n,GGD Frysl̢n,Acute Zorgnetwerk Noord Nederland,5,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0090,Smallingerland,Frysl̢n,VR02,Frysl̢n,GGD Frysl̢n,Acute Zorgnetwerk Noord Nederland,1630,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0093,Terschelling,Frysl̢n,VR02,Frysl̢n,GGD Frysl̢n,Acute Zorgnetwerk Noord Nederland,57,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0096,Vlieland,Frysl̢n,VR02,Frysl̢n,GGD Frysl̢n,Acute Zorgnetwerk Noord Nederland,33,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0098,Weststellingwerf,Frysl̢n,VR02,Frysl̢n,GGD Frysl̢n,Acute Zorgnetwerk Noord Nederland,711,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0106,Assen,Drenthe,VR03,Drenthe,GGD Drenthe,Acute Zorgnetwerk Noord Nederland,1472,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0109,Coevorden,Drenthe,VR03,Drenthe,GGD Drenthe,Acute Zorgnetwerk Noord Nederland,780,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0114,Emmen,Drenthe,VR03,Drenthe,GGD Drenthe,Acute Zorgnetwerk Noord Nederland,2455,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0118,Hoogeveen,Drenthe,VR03,Drenthe,GGD Drenthe,Acute Zorgnetwerk Noord Nederland,1254,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0119,Meppel,Drenthe,VR03,Drenthe,GGD Drenthe,Netwerk Acute Zorg regio Zwolle,834,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0141,Almelo,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,1741,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0147,Borne,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,676,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0148,Dalfsen,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,685,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0150,Deventer,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,2326,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0153,Enschede,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,3958,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0158,Haaksbergen,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,567,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0160,Hardenberg,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,1460,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0163,Hellendoorn,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,902,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0164,Hengelo,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,1816,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0166,Kampen,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,1423,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0168,Losser,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,518,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0171,Noordoostpolder,Flevoland,VR25,Flevoland,GGD Flevoland,SpoedZorgNet,2196,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0173,Oldenzaal,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,731,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0175,Ommen,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,356,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0177,Raalte,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,945,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0180,Staphorst,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,407,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0183,Tubbergen,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,480,1,0
4,2022-02-08 10:00:00,2022-02-08,GM0184,Urk,Flevoland,VR25,Flevoland,GGD Flevoland,SpoedZorgNet,1076,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0189,Wierden,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,625,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0193,Zwolle,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,2953,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0197,Aalten,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Acute Zorg Euregio,403,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0200,Apeldoorn,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,3074,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0202,Arnhem,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,7545,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0203,Barneveld,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Traumazorgnetwerk Midden-Nederland,3192,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0209,Beuningen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,501,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0213,Brummen,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,266,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0214,Buren,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,515,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0216,Culemborg,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,516,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0221,Doesburg,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,399,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0222,Doetinchem,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Acute Zorgregio Oost,1005,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0225,Druten,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,329,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0226,Duiven,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,1262,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0228,Ede,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,7102,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0230,Elburg,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,597,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0232,Epe,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,644,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0233,Ermelo,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,536,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0243,Harderwijk,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,1118,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0244,Hattem,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,266,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0246,Heerde,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,365,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0252,Heumen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,285,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0262,Lochem,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,447,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0263,Maasdriel,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,448,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0267,Nijkerk,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Traumazorgnetwerk Midden-Nederland,2431,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0268,Nijmegen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,3688,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0269,Oldebroek,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,548,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0273,Putten,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,503,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0274,Renkum,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,1457,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0275,Rheden,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,1623,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0277,Rozendaal,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,100,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0279,Scherpenzeel,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Traumazorgnetwerk Midden-Nederland,567,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0281,Tiel,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,812,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0285,Voorst,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,490,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0289,Wageningen,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,1729,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0293,Westervoort,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,661,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0294,Winterswijk,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Acute Zorg Euregio,439,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0296,Wijchen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,743,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0297,Zaltbommel,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,615,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0299,Zevenaar,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,2232,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0301,Zutphen,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,742,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0302,Nunspeet,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,565,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0303,Dronten,Flevoland,VR25,Flevoland,GGD Flevoland,SpoedZorgNet,1838,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0307,Amersfoort,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,2368,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0308,Baarn,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,313,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0310,De Bilt,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,639,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0312,Bunnik,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,249,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0313,Bunschoten,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,370,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0317,Eemnes,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,130,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0321,Houten,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,801,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0327,Leusden,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,501,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0331,Lopik,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,166,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0335,Montfoort,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,199,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0339,Renswoude,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,96,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0340,Rhenen,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,325,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0342,Soest,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,522,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0344,Utrecht,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,5739,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0345,Veenendaal,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,1067,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0351,Woudenberg,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,224,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0352,Wijk bij Duurstede,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,292,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0353,IJsselstein,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,457,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0355,Zeist,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,917,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0356,Nieuwegein,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,673,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0358,Aalsmeer,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,Netwerk Acute Zorg Noordwest,644,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0361,Alkmaar,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,2267,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0362,Amstelveen,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,Netwerk Acute Zorg Noordwest,1517,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0363,Amsterdam,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,Netwerk Acute Zorg Noordwest,6930,1,2
4,2022-02-08 10:00:00,2022-02-08,GM0363,Amsterdam,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,SpoedZorgNet,5114,0,2
4,2022-02-08 10:00:00,2022-02-08,GM0373,Bergen (NH.),Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,476,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0375,Beverwijk,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,976,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0376,Blaricum,Noord-Holland,VR14,Gooi en Vechtstreek,GGD Gooi en Vechtstreek,SpoedZorgNet,190,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0377,Bloemendaal,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,522,1,0
4,2022-02-08 10:00:00,2022-02-08,GM0383,Castricum,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,836,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0384,Diemen,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,SpoedZorgNet,486,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0385,Edam-Volendam,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,SpoedZorgNet,916,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0388,Enkhuizen,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,SpoedZorgNet,385,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0392,Haarlem,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,3501,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0394,Haarlemmermeer,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,2996,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0396,Heemskerk,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,838,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0397,Heemstede,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,633,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0399,Heiloo,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,518,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0400,Den Helder,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,1341,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0402,Hilversum,Noord-Holland,VR14,Gooi en Vechtstreek,GGD Gooi en Vechtstreek,SpoedZorgNet,1578,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0405,Hoorn,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,SpoedZorgNet,1681,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0406,Huizen,Noord-Holland,VR14,Gooi en Vechtstreek,GGD Gooi en Vechtstreek,SpoedZorgNet,595,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0415,Landsmeer,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,SpoedZorgNet,230,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0417,Laren,Noord-Holland,VR14,Gooi en Vechtstreek,GGD Gooi en Vechtstreek,SpoedZorgNet,128,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0420,Medemblik,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,SpoedZorgNet,932,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0431,Oostzaan,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,SpoedZorgNet,218,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0432,Opmeer,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,271,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0437,Ouder-Amstel,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,Netwerk Acute Zorg Noordwest,232,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0439,Purmerend,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,Netwerk Acute Zorg Noordwest,228,0,2
4,2022-02-08 10:00:00,2022-02-08,GM0439,Purmerend,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,SpoedZorgNet,1896,1,2
4,2022-02-08 10:00:00,2022-02-08,GM0441,Schagen,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,930,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0448,Texel,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,185,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0450,Uitgeest,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,301,1,0
4,2022-02-08 10:00:00,2022-02-08,GM0451,Uithoorn,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,Netwerk Acute Zorg Noordwest,535,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0453,Velsen,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,1576,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0457,Weesp,Noord-Holland,VR14,Gooi en Vechtstreek,GGD Gooi en Vechtstreek,SpoedZorgNet,260,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0473,Zandvoort,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,283,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0479,Zaanstad,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,Netwerk Acute Zorg Noordwest,3580,1,0
4,2022-02-08 10:00:00,2022-02-08,GM0482,Alblasserdam,Zuid-Holland,VR18,Zuid-Holland-Zuid,Dienst Gezondheid & Jeugd ZHZ,Traumacentrum Zuidwest-Nederland,447,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0484,Alphen aan den Rijn,Zuid-Holland,VR16,Hollands-Midden,GGD Hollands-Midden,Netwerk Acute Zorg West,1722,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0489,Barendrecht,Zuid-Holland,VR17,Rotterdam-Rijnmond,GGD Rotterdam-Rijnmond,Traumacentrum Zuidwest-Nederland,904,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0498,Drechterland,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,SpoedZorgNet,467,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0501,Brielle,Zuid-Holland,VR17,Rotterdam-Rijnmond,GGD Rotterdam-Rijnmond,Traumacentrum Zuidwest-Nederland,275,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0502,Capelle aan den IJssel,Zuid-Holland,VR17,Rotterdam-Rijnmond,GGD Rotterdam-Rijnmond,Traumacentrum Zuidwest-Nederland,1007,0,1
4,2022-02-08 10:00:00,2022-02-08,GM0503,Delft,Zuid-Holland,VR15,Haaglanden,GGD Haaglanden,Netwerk Acute Zorg West,1974,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0505,Dordrecht,Zuid-Holland,VR18,Zuid-Holland-Zuid,Dienst Gezondheid & Jeugd ZHZ,Traumacentrum Zuidwest-Nederland,2721,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0512,Gorinchem,Zuid-Holland,VR18,Zuid-Holland-Zuid,Dienst Gezondheid & Jeugd ZHZ,Traumacentrum Zuidwest-Nederland,784,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0513,Gouda,Zuid-Holland,VR16,Hollands-Midden,GGD Hollands-Midden,Netwerk Acute Zorg West,1514,0,0
4,2022-02-08 10:00:00,2022-02-08,GM0518,'s-Gravenhage,Zuid-Holland,VR15,Haaglanden,GGD Haaglanden,Netwerk Acute Zorg West,7653,0,1
