Version,Date_of_report,Date_of_publication,Municipality_code,Municipality_name,Province,Security_region_code,Security_region_name,Municipal_health_service,ROAZ_region,Total_reported,Deceased,Hospital_admission
3,2022-01-30 10:00:00,2022-01-30,GM0088,Schiermonnikoog,Frysl̢n,VR02,Frysl̢n,GGD Frysl̢n,Acute Zorgnetwerk Noord Nederland,0,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0090,Smallingerland,Frysl̢n,VR02,Frysl̢n,GGD Frysl̢n,Acute Zorgnetwerk Noord Nederland,148,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0093,Terschelling,Frysl̢n,VR02,Frysl̢n,GGD Frysl̢n,Acute Zorgnetwerk Noord Nederland,3,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0096,Vlieland,Frysl̢n,VR02,Frysl̢n,GGD Frysl̢n,Acute Zorgnetwerk Noord Nederland,0,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0098,Weststellingwerf,Frysl̢n,VR02,Frysl̢n,GGD Frysl̢n,Acute Zorgnetwerk Noord Nederland,47,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0106,Assen,Drenthe,VR03,Drenthe,GGD Drenthe,Acute Zorgnetwerk Noord Nederland,110,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0109,Coevorden,Drenthe,VR03,Drenthe,GGD Drenthe,Acute Zorgnetwerk Noord Nederland,49,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0114,Emmen,Drenthe,VR03,Drenthe,GGD Drenthe,Acute Zorgnetwerk Noord Nederland,190,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0118,Hoogeveen,Drenthe,VR03,Drenthe,GGD Drenthe,Acute Zorgnetwerk Noord Nederland,79,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0119,Meppel,Drenthe,VR03,Drenthe,GGD Drenthe,Netwerk Acute Zorg regio Zwolle,60,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0141,Almelo,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,74,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0147,Borne,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,33,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0148,Dalfsen,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,64,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0150,Deventer,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,202,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0153,Enschede,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,166,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0158,Haaksbergen,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,21,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0160,Hardenberg,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,101,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0163,Hellendoorn,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,31,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0164,Hengelo,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,113,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0166,Kampen,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,124,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0168,Losser,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,18,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0171,Noordoostpolder,Flevoland,VR25,Flevoland,GGD Flevoland,SpoedZorgNet,87,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0173,Oldenzaal,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,30,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0175,Ommen,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,39,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0177,Raalte,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,55,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0180,Staphorst,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,45,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0183,Tubbergen,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,14,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0184,Urk,Flevoland,VR25,Flevoland,GGD Flevoland,SpoedZorgNet,56,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0189,Wierden,Overijssel,VR05,Twente,GGD Twente,Acute Zorg Euregio,25,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0193,Zwolle,Overijssel,VR04,IJsselland,GGD IJsselland,Netwerk Acute Zorg regio Zwolle,277,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0197,Aalten,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Acute Zorg Euregio,111,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0200,Apeldoorn,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,1199,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0202,Arnhem,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,259,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0203,Barneveld,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Traumazorgnetwerk Midden-Nederland,84,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0209,Beuningen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,31,0,1
3,2022-01-30 10:00:00,2022-01-30,GM0213,Brummen,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,158,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0214,Buren,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,56,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0216,Culemborg,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,54,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0221,Doesburg,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,16,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0222,Doetinchem,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Acute Zorgregio Oost,329,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0225,Druten,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,35,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0226,Duiven,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,34,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0228,Ede,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,217,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0230,Elburg,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,187,1,0
3,2022-01-30 10:00:00,2022-01-30,GM0232,Epe,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,180,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0233,Ermelo,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,217,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0243,Harderwijk,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,396,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0244,Hattem,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,112,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0246,Heerde,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,81,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0252,Heumen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,9,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0262,Lochem,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,206,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0263,Maasdriel,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,53,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0267,Nijkerk,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Traumazorgnetwerk Midden-Nederland,77,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0268,Nijmegen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,302,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0269,Oldebroek,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,162,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0273,Putten,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,273,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0274,Renkum,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,30,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0275,Rheden,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,70,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0277,Rozendaal,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,4,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0279,Scherpenzeel,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Traumazorgnetwerk Midden-Nederland,22,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0281,Tiel,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,85,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0285,Voorst,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,204,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0289,Wageningen,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,43,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0293,Westervoort,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,29,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0294,Winterswijk,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Acute Zorg Euregio,175,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0296,Wijchen,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,43,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0297,Zaltbommel,Gelderland,VR08,Gelderland-Zuid,GGD Gelderland-Zuid,Acute Zorgregio Oost,62,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0299,Zevenaar,Gelderland,VR07,Gelderland-Midden,Veiligheids- en Gezondheidsregio Gelderland-Midden,Acute Zorgregio Oost,62,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0301,Zutphen,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,240,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0302,Nunspeet,Gelderland,VR06,Noord- en Oost-Gelderland,GGD Noord- en Oost-Gelderland,Netwerk Acute Zorg regio Zwolle,182,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0303,Dronten,Flevoland,VR25,Flevoland,GGD Flevoland,SpoedZorgNet,100,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0307,Amersfoort,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,1921,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0308,Baarn,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,268,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0310,De Bilt,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,412,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0312,Bunnik,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,125,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0313,Bunschoten,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,351,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0317,Eemnes,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,82,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0321,Houten,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,600,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0327,Leusden,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,281,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0331,Lopik,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,163,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0335,Montfoort,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,238,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0339,Renswoude,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,75,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0340,Rhenen,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,191,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0342,Soest,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,546,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0344,Utrecht,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,4294,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0345,Veenendaal,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,849,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0351,Woudenberg,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,150,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0352,Wijk bij Duurstede,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,271,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0353,IJsselstein,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,427,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0355,Zeist,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,673,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0356,Nieuwegein,Utrecht,VR09,Utrecht,GGD Regio Utrecht,Traumazorgnetwerk Midden-Nederland,694,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0358,Aalsmeer,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,Netwerk Acute Zorg Noordwest,89,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0361,Alkmaar,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,459,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0362,Amstelveen,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,Netwerk Acute Zorg Noordwest,270,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0363,Amsterdam,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,Netwerk Acute Zorg Noordwest,1803,0,1
3,2022-01-30 10:00:00,2022-01-30,GM0363,Amsterdam,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,SpoedZorgNet,1279,0,1
3,2022-01-30 10:00:00,2022-01-30,GM0373,Bergen (NH.),Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,84,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0375,Beverwijk,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,108,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0376,Blaricum,Noord-Holland,VR14,Gooi en Vechtstreek,GGD Gooi en Vechtstreek,SpoedZorgNet,88,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0377,Bloemendaal,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,44,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0383,Castricum,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,195,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0384,Diemen,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,SpoedZorgNet,82,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0385,Edam-Volendam,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,SpoedZorgNet,315,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0388,Enkhuizen,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,SpoedZorgNet,55,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0392,Haarlem,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,409,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0394,Haarlemmermeer,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,390,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0396,Heemskerk,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,74,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0397,Heemstede,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,49,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0399,Heiloo,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,97,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0400,Den Helder,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,259,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0402,Hilversum,Noord-Holland,VR14,Gooi en Vechtstreek,GGD Gooi en Vechtstreek,SpoedZorgNet,766,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0405,Hoorn,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,SpoedZorgNet,408,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0406,Huizen,Noord-Holland,VR14,Gooi en Vechtstreek,GGD Gooi en Vechtstreek,SpoedZorgNet,336,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0415,Landsmeer,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,SpoedZorgNet,129,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0417,Laren,Noord-Holland,VR14,Gooi en Vechtstreek,GGD Gooi en Vechtstreek,SpoedZorgNet,41,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0420,Medemblik,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,SpoedZorgNet,226,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0431,Oostzaan,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,SpoedZorgNet,81,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0432,Opmeer,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,84,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0437,Ouder-Amstel,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,Netwerk Acute Zorg Noordwest,36,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0439,Purmerend,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,Netwerk Acute Zorg Noordwest,76,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0439,Purmerend,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,SpoedZorgNet,774,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0441,Schagen,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,225,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0448,Texel,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,Netwerk Acute Zorg Noordwest,23,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0450,Uitgeest,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,27,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0451,Uithoorn,Noord-Holland,VR13,Amsterdam-Amstelland,GGD Amsterdam,Netwerk Acute Zorg Noordwest,100,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0453,Velsen,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,153,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0457,Weesp,Noord-Holland,VR14,Gooi en Vechtstreek,GGD Gooi en Vechtstreek,SpoedZorgNet,107,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0473,Zandvoort,Noord-Holland,VR12,Kennemerland,GGD Kennemerland,Netwerk Acute Zorg Noordwest,31,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0479,Zaanstad,Noord-Holland,VR11,Zaanstreek-Waterland,GGD Zaanstreek/Waterland,Netwerk Acute Zorg Noordwest,1503,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0482,Alblasserdam,Zuid-Holland,VR18,Zuid-Holland-Zuid,Dienst Gezondheid & Jeugd ZHZ,Traumacentrum Zuidwest-Nederland,142,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0484,Alphen aan den Rijn,Zuid-Holland,VR16,Hollands-Midden,GGD Hollands-Midden,Netwerk Acute Zorg West,930,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0489,Barendrecht,Zuid-Holland,VR17,Rotterdam-Rijnmond,GGD Rotterdam-Rijnmond,Traumacentrum Zuidwest-Nederland,101,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0498,Drechterland,Noord-Holland,VR10,Noord-Holland-Noord,GGD Hollands-Noorden,SpoedZorgNet,85,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0501,Brielle,Zuid-Holland,VR17,Rotterdam-Rijnmond,GGD Rotterdam-Rijnmond,Traumacentrum Zuidwest-Nederland,42,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0502,Capelle aan den IJssel,Zuid-Holland,VR17,Rotterdam-Rijnmond,GGD Rotterdam-Rijnmond,Traumacentrum Zuidwest-Nederland,165,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0503,Delft,Zuid-Holland,VR15,Haaglanden,GGD Haaglanden,Netwerk Acute Zorg West,415,0,1
3,2022-01-30 10:00:00,2022-01-30,GM0505,Dordrecht,Zuid-Holland,VR18,Zuid-Holland-Zuid,Dienst Gezondheid & Jeugd ZHZ,Traumacentrum Zuidwest-Nederland,700,1,0
3,2022-01-30 10:00:00,2022-01-30,GM0512,Gorinchem,Zuid-Holland,VR18,Zuid-Holland-Zuid,Dienst Gezondheid & Jeugd ZHZ,Traumacentrum Zuidwest-Nederland,243,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0513,Gouda,Zuid-Holland,VR16,Hollands-Midden,GGD Hollands-Midden,Netwerk Acute Zorg West,593,0,0
3,2022-01-30 10:00:00,2022-01-30,GM0518,'s-Gravenhage,Zuid-Holland,VR15,Haaglanden,GGD Haaglanden,Netwerk Acute Zorg West,2900,0,2
