Datum,OverleeftCumulatief
2021-03-17,5782
2021-03-18,5815
2021-03-19,5858
2021-03-20,5867
2021-03-21,5870
2021-03-22,5913
2021-03-23,5954
2021-03-24,5993
2021-03-25,6026
2021-03-26,6059
2021-03-27,6074
2021-03-28,6083
2021-03-29,6120
2021-03-30,6159
2021-03-31,6199
2021-04-01,6232
2021-04-02,6273
2021-04-03,6298
2021-04-04,6312
2021-04-05,6321
2021-04-06,6361
2021-04-07,6399
2021-04-08,6454
2021-04-09,6486
2021-04-10,6505
2021-04-11,6512
2021-04-12,6551
2021-04-13,6595
2021-04-14,6641
2021-04-15,6677
2021-04-16,6732
2021-04-17,6750
2021-04-18,6757
2021-04-19,6797
2021-04-20,6846
2021-04-21,6884
2021-04-22,6935
2021-04-23,6986
2021-04-24,7001
2021-04-25,7022
2021-04-26,7078
2021-04-27,7102
2021-04-28,7147
2021-04-29,7191
2021-04-30,7242
2021-05-01,7260
2021-05-02,7275
2021-05-03,7325
2021-05-04,7380
2021-05-05,7400
2021-05-06,7442
2021-05-07,7498
2021-05-08,7514
2021-05-09,7528
2021-05-10,7576
2021-05-11,7643
2021-05-12,7693
2021-05-13,7709
2021-05-14,7758
2021-05-15,7773
2021-05-16,7783
2021-05-17,7833
2021-05-18,7886
2021-05-19,7933
2021-05-20,7976
2021-05-21,8030
2021-05-22,8046
2021-05-23,8053
2021-05-24,8061
2021-05-25,8104
2021-05-26,8148
2021-05-27,8178
2021-05-28,8223
2021-05-29,8235
2021-05-30,8243
2021-05-31,8281
2021-06-01,8318
2021-06-02,8353
2021-06-03,8376
2021-06-04,8407
2021-06-05,8414
2021-06-06,8419
2021-06-07,8456
2021-06-08,8492
2021-06-09,8522
2021-06-10,8546
2021-06-11,8564
2021-06-12,8566
2021-06-13,8568
2021-06-14,8578
2021-06-15,8596
2021-06-16,8615
2021-06-17,8639
2021-06-18,8654
2021-06-19,8657
2021-06-20,8659
2021-06-21,8682
2021-06-22,8697
2021-06-23,8706
2021-06-24,8726
2021-06-25,8742
2021-06-26,8747
2021-06-27,8747
2021-06-28,8760
2021-06-29,8773
2021-06-30,8783
2021-07-01,8802
2021-07-02,8811
2021-07-03,8812
2021-07-04,8814
2021-07-05,8824
2021-07-06,8835
2021-07-07,8840
2021-07-08,8845
2021-07-09,8846
2021-07-10,8847
2021-07-11,8847
2021-07-12,8855
2021-07-13,8858
2021-07-14,8861
2021-07-15,8867
2021-07-16,8870
2021-07-17,8871
2021-07-18,8872
2021-07-19,8876
2021-07-20,8882
2021-07-21,8884
