Datum,OverleeftCumulatief
2021-03-17,5779
2021-03-18,5812
2021-03-19,5855
2021-03-20,5864
2021-03-21,5867
2021-03-22,5910
2021-03-23,5950
2021-03-24,5989
2021-03-25,6022
2021-03-26,6055
2021-03-27,6070
2021-03-28,6079
2021-03-29,6116
2021-03-30,6155
2021-03-31,6195
2021-04-01,6228
2021-04-02,6269
2021-04-03,6294
2021-04-04,6308
2021-04-05,6317
2021-04-06,6357
2021-04-07,6394
2021-04-08,6448
2021-04-09,6480
2021-04-10,6498
2021-04-11,6505
2021-04-12,6543
2021-04-13,6587
2021-04-14,6633
2021-04-15,6669
2021-04-16,6723
2021-04-17,6741
2021-04-18,6748
2021-04-19,6788
2021-04-20,6838
2021-04-21,6876
2021-04-22,6927
2021-04-23,6978
2021-04-24,6992
2021-04-25,7014
2021-04-26,7069
2021-04-27,7090
2021-04-28,7135
2021-04-29,7179
2021-04-30,7230
2021-05-01,7247
2021-05-02,7262
2021-05-03,7311
2021-05-04,7365
2021-05-05,7384
2021-05-06,7425
2021-05-07,7478
2021-05-08,7494
2021-05-09,7507
2021-05-10,7553
2021-05-11,7619
2021-05-12,7668
2021-05-13,7684
2021-05-14,7732
2021-05-15,7747
2021-05-16,7758
2021-05-17,7805
2021-05-18,7858
2021-05-19,7904
2021-05-20,7945
2021-05-21,7997
2021-05-22,8012
2021-05-23,8018
2021-05-24,8026
2021-05-25,8068
2021-05-26,8110
2021-05-27,8140
2021-05-28,8184
2021-05-29,8196
2021-05-30,8204
2021-05-31,8241
2021-06-01,8279
2021-06-02,8312
2021-06-03,8335
2021-06-04,8366
2021-06-05,8373
2021-06-06,8379
2021-06-07,8415
2021-06-08,8451
2021-06-09,8479
2021-06-10,8502
2021-06-11,8520
2021-06-12,8522
2021-06-13,8524
2021-06-14,8534
2021-06-15,8551
2021-06-16,8569
2021-06-17,8587
2021-06-18,8600
2021-06-19,8603
2021-06-20,8605
2021-06-21,8609
