Datum,OverleeftCumulatief
2021-03-17,5757
2021-03-18,5788
2021-03-19,5832
2021-03-20,5841
2021-03-21,5844
2021-03-22,5888
2021-03-23,5929
2021-03-24,5966
2021-03-25,6001
2021-03-26,6034
2021-03-27,6049
2021-03-28,6057
2021-03-29,6095
2021-03-30,6134
2021-03-31,6173
2021-04-01,6205
2021-04-02,6247
2021-04-03,6271
2021-04-04,6284
2021-04-05,6293
2021-04-06,6333
2021-04-07,6371
2021-04-08,6426
2021-04-09,6458
2021-04-10,6476
2021-04-11,6484
2021-04-12,6525
2021-04-13,6568
2021-04-14,6613
2021-04-15,6647
2021-04-16,6702
2021-04-17,6719
2021-04-18,6726
2021-04-19,6767
2021-04-20,6817
2021-04-21,6855
2021-04-22,6905
2021-04-23,6956
2021-04-24,6969
2021-04-25,6987
2021-04-26,7044
2021-04-27,7068
2021-04-28,7112
2021-04-29,7157
2021-04-30,7208
2021-05-01,7226
2021-05-02,7241
2021-05-03,7291
2021-05-04,7346
2021-05-05,7366
2021-05-06,7409
2021-05-07,7464
2021-05-08,7479
2021-05-09,7493
2021-05-10,7540
2021-05-11,7604
2021-05-12,7655
2021-05-13,7671
2021-05-14,7720
2021-05-15,7735
2021-05-16,7745
2021-05-17,7795
2021-05-18,7851
2021-05-19,7900
2021-05-20,7942
2021-05-21,7996
2021-05-22,8011
2021-05-23,8018
2021-05-24,8026
2021-05-25,8068
2021-05-26,8113
2021-05-27,8144
2021-05-28,8190
2021-05-29,8201
2021-05-30,8207
2021-05-31,8244
2021-06-01,8280
2021-06-02,8315
2021-06-03,8338
2021-06-04,8370
2021-06-05,8377
2021-06-06,8382
2021-06-07,8420
2021-06-08,8457
2021-06-09,8487
2021-06-10,8511
2021-06-11,8529
2021-06-12,8530
2021-06-13,8531
2021-06-14,8542
2021-06-15,8561
2021-06-16,8580
2021-06-17,8604
2021-06-18,8616
2021-06-19,8619
2021-06-20,8621
2021-06-21,8645
2021-06-22,8660
2021-06-23,8671
2021-06-24,8691
2021-06-25,8708
2021-06-26,8713
2021-06-27,8713
2021-06-28,8727
2021-06-29,8740
2021-06-30,8750
2021-07-01,8768
2021-07-02,8778
2021-07-03,8779
2021-07-04,8781
2021-07-05,8791
2021-07-06,8804
2021-07-07,8809
2021-07-08,8815
2021-07-09,8816
2021-07-10,8817
2021-07-11,8817
2021-07-12,8825
2021-07-13,8828
2021-07-14,8834
2021-07-15,8841
2021-07-16,8844
2021-07-17,8845
2021-07-18,8846
2021-07-19,8854
2021-07-20,8863
2021-07-21,8869
2021-07-22,8877
2021-07-23,8883
2021-07-24,8887
2021-07-25,8890
2021-07-26,8899
2021-07-27,8908
2021-07-28,8917
2021-07-29,8929
2021-07-30,8936
2021-07-31,8940
2021-08-01,8944
2021-08-02,8958
2021-08-03,8977
2021-08-04,8985
2021-08-05,8991
2021-08-06,9000
2021-08-07,9001
2021-08-08,9005
2021-08-09,9017
2021-08-10,9038
2021-08-11,9051
2021-08-12,9066
2021-08-13,9078
2021-08-14,9083
2021-08-15,9085
2021-08-16,9099
2021-08-17,9118
2021-08-18,9126
2021-08-19,9144
2021-08-20,9158
2021-08-21,9163
2021-08-22,9165
2021-08-23,9175
2021-08-24,9190
2021-08-25,9202
2021-08-26,9220
2021-08-27,9234
2021-08-28,9236
2021-08-29,9238
2021-08-30,9248
2021-08-31,9261
2021-09-01,9271
2021-09-02,9284
2021-09-03,9291
2021-09-04,9296
2021-09-05,9299
2021-09-06,9313
2021-09-07,9326
2021-09-08,9333
2021-09-09,9345
2021-09-10,9363
2021-09-11,9366
2021-09-12,9367
2021-09-13,9382
2021-09-14,9394
2021-09-15,9404
2021-09-16,9416
2021-09-17,9424
2021-09-18,9424
2021-09-19,9427
2021-09-20,9441
2021-09-21,9450
2021-09-22,9455
2021-09-23,9459
2021-09-24,9472
2021-09-25,9476
2021-09-26,9478
2021-09-27,9486
2021-09-28,9492
2021-09-29,9503
2021-09-30,9516
2021-10-01,9527
2021-10-02,9530
2021-10-03,9532
2021-10-04,9545
2021-10-05,9558
2021-10-06,9565
2021-10-07,9577
2021-10-08,9592
2021-10-09,9594
2021-10-10,9594
2021-10-11,9605
2021-10-12,9619
2021-10-13,9626
2021-10-14,9634
2021-10-15,9652
2021-10-16,9654
2021-10-17,9654
2021-10-18,9672
2021-10-19,9679
2021-10-20,9682
2021-10-21,9693
2021-10-22,9706
2021-10-23,9706
2021-10-24,9709
2021-10-25,9718
2021-10-26,9729
2021-10-27,9736
2021-10-28,9747
2021-10-29,9756
2021-10-30,9759
2021-10-31,9761
2021-11-01,9769
2021-11-02,9782
2021-11-03,9792
2021-11-04,9800
2021-11-05,9813
2021-11-06,9819
2021-11-07,9820
2021-11-08,9836
2021-11-09,9857
2021-11-10,9872
2021-11-11,9883
2021-11-12,9898
2021-11-13,9906
2021-11-14,9909
2021-11-15,9922
2021-11-16,9943
2021-11-17,9957
2021-11-18,9978
2021-11-19,10004
2021-11-20,10011
2021-11-21,10017
2021-11-22,10039
2021-11-23,10063
2021-11-24,10082
2021-11-25,10108
2021-11-26,10139
2021-11-27,10151
2021-11-28,10158
2021-11-29,10187
2021-11-30,10220
2021-12-01,10249
2021-12-02,10281
2021-12-03,10312
2021-12-04,10321
2021-12-05,10335
2021-12-06,10370
2021-12-07,10410
2021-12-08,10442
2021-12-09,10479
2021-12-10,10510
2021-12-11,10526
2021-12-12,10534
2021-12-13,10565
2021-12-14,10603
2021-12-15,10627
2021-12-16,10668
2021-12-17,10711
2021-12-18,10720
2021-12-19,10724
2021-12-20,10767
2021-12-21,10807
2021-12-22,10847
2021-12-23,10884
2021-12-24,10926
2021-12-25,10939
2021-12-26,10944
2021-12-27,10978
2021-12-28,11016
2021-12-29,11057
2021-12-30,11084
2021-12-31,11111
2022-01-01,11114
2022-01-02,11121
2022-01-03,11151
2022-01-04,11175
2022-01-05,11204
2022-01-06,11228
2022-01-07,11254
2022-01-08,11265
2022-01-09,11268
2022-01-10,11295
2022-01-11,11321
2022-01-12,11346
2022-01-13,11373
2022-01-14,11399
2022-01-15,11409
2022-01-16,11413
2022-01-17,11439
2022-01-18,11467
2022-01-19,11489
2022-01-20,11513
2022-01-21,11534
2022-01-22,11541
2022-01-23,11543
2022-01-24,11561
2022-01-25,11578
2022-01-26,11596
2022-01-27,11607
2022-01-28,11626
2022-01-29,11632
2022-01-30,11633
2022-01-31,11656
2022-02-01,11677
2022-02-02,11693
2022-02-03,11709
2022-02-04,11722
2022-02-05,11725
2022-02-06,11727
2022-02-07,11744
2022-02-08,11761
2022-02-09,11782
2022-02-10,11798
2022-02-11,11811
2022-02-12,11816
2022-02-13,11819
2022-02-14,11838
2022-02-15,11851
2022-02-16,11863
2022-02-17,11881
2022-02-18,11899
2022-02-19,11906
2022-02-20,11913
2022-02-21,11930
2022-02-22,11949
2022-02-23,11968
2022-02-24,11987
