Datum,OverleeftCumulatief
2021-03-17,5704
2021-03-18,5738
2021-03-19,5777
2021-03-20,5785
2021-03-21,5788
2021-03-22,5829
2021-03-23,5866
2021-03-24,5904
2021-03-25,5932
2021-03-26,5964
2021-03-27,5976
2021-03-28,5983
2021-03-29,6012
2021-03-30,6043
2021-03-31,6054
