Datum,OverleeftCumulatief
2021-03-17,5771
2021-03-18,5802
2021-03-19,5847
2021-03-20,5856
2021-03-21,5859
2021-03-22,5903
2021-03-23,5944
2021-03-24,5981
2021-03-25,6015
2021-03-26,6048
2021-03-27,6063
2021-03-28,6071
2021-03-29,6109
2021-03-30,6148
2021-03-31,6187
2021-04-01,6219
2021-04-02,6261
2021-04-03,6286
2021-04-04,6299
2021-04-05,6308
2021-04-06,6348
2021-04-07,6387
2021-04-08,6442
2021-04-09,6474
2021-04-10,6493
2021-04-11,6500
2021-04-12,6540
2021-04-13,6583
2021-04-14,6629
2021-04-15,6665
2021-04-16,6720
2021-04-17,6738
2021-04-18,6745
2021-04-19,6786
2021-04-20,6836
2021-04-21,6874
2021-04-22,6924
2021-04-23,6975
2021-04-24,6988
2021-04-25,7007
2021-04-26,7064
2021-04-27,7088
2021-04-28,7132
2021-04-29,7177
2021-04-30,7228
2021-05-01,7246
2021-05-02,7261
2021-05-03,7311
2021-05-04,7366
2021-05-05,7385
2021-05-06,7428
2021-05-07,7483
2021-05-08,7498
2021-05-09,7512
2021-05-10,7559
2021-05-11,7624
2021-05-12,7675
2021-05-13,7691
2021-05-14,7740
2021-05-15,7755
2021-05-16,7765
2021-05-17,7815
2021-05-18,7871
2021-05-19,7920
2021-05-20,7963
2021-05-21,8017
2021-05-22,8032
2021-05-23,8039
2021-05-24,8047
2021-05-25,8089
2021-05-26,8134
2021-05-27,8164
2021-05-28,8210
2021-05-29,8222
2021-05-30,8229
2021-05-31,8266
2021-06-01,8303
2021-06-02,8338
2021-06-03,8361
2021-06-04,8391
2021-06-05,8398
2021-06-06,8403
2021-06-07,8440
2021-06-08,8476
2021-06-09,8506
2021-06-10,8530
2021-06-11,8548
2021-06-12,8550
2021-06-13,8552
2021-06-14,8562
2021-06-15,8580
2021-06-16,8599
2021-06-17,8623
2021-06-18,8635
2021-06-19,8638
2021-06-20,8640
2021-06-21,8663
2021-06-22,8678
2021-06-23,8689
2021-06-24,8709
2021-06-25,8726
2021-06-26,8731
2021-06-27,8731
2021-06-28,8745
2021-06-29,8758
2021-06-30,8768
2021-07-01,8786
2021-07-02,8796
2021-07-03,8797
2021-07-04,8799
2021-07-05,8809
2021-07-06,8822
2021-07-07,8827
2021-07-08,8833
2021-07-09,8834
2021-07-10,8835
2021-07-11,8835
2021-07-12,8843
2021-07-13,8846
2021-07-14,8852
2021-07-15,8859
2021-07-16,8862
2021-07-17,8863
2021-07-18,8864
2021-07-19,8872
2021-07-20,8881
2021-07-21,8887
2021-07-22,8895
2021-07-23,8901
2021-07-24,8905
2021-07-25,8908
2021-07-26,8917
2021-07-27,8926
2021-07-28,8935
2021-07-29,8947
2021-07-30,8954
2021-07-31,8958
2021-08-01,8962
2021-08-02,8976
2021-08-03,8995
2021-08-04,9003
2021-08-05,9009
2021-08-06,9018
2021-08-07,9019
2021-08-08,9023
2021-08-09,9035
2021-08-10,9056
2021-08-11,9069
2021-08-12,9084
2021-08-13,9097
2021-08-14,9102
2021-08-15,9104
2021-08-16,9118
2021-08-17,9136
2021-08-18,9144
2021-08-19,9162
2021-08-20,9176
2021-08-21,9181
2021-08-22,9183
2021-08-23,9193
2021-08-24,9208
2021-08-25,9220
2021-08-26,9238
2021-08-27,9252
2021-08-28,9254
2021-08-29,9256
2021-08-30,9266
2021-08-31,9279
2021-09-01,9289
2021-09-02,9302
2021-09-03,9309
2021-09-04,9314
2021-09-05,9317
2021-09-06,9331
2021-09-07,9344
2021-09-08,9351
2021-09-09,9363
2021-09-10,9380
2021-09-11,9383
2021-09-12,9384
2021-09-13,9399
2021-09-14,9411
2021-09-15,9421
2021-09-16,9433
2021-09-17,9441
2021-09-18,9441
2021-09-19,9444
2021-09-20,9458
2021-09-21,9467
2021-09-22,9472
2021-09-23,9476
2021-09-24,9489
2021-09-25,9493
2021-09-26,9495
2021-09-27,9503
2021-09-28,9509
2021-09-29,9520
2021-09-30,9533
2021-10-01,9544
2021-10-02,9547
2021-10-03,9549
2021-10-04,9562
2021-10-05,9575
2021-10-06,9582
2021-10-07,9594
2021-10-08,9609
2021-10-09,9611
2021-10-10,9611
2021-10-11,9622
2021-10-12,9636
2021-10-13,9643
2021-10-14,9651
2021-10-15,9666
2021-10-16,9668
2021-10-17,9668
2021-10-18,9686
2021-10-19,9693
2021-10-20,9697
2021-10-21,9706
2021-10-22,9719
2021-10-23,9719
2021-10-24,9722
2021-10-25,9731
2021-10-26,9743
2021-10-27,9750
2021-10-28,9761
2021-10-29,9770
2021-10-30,9772
2021-10-31,9774
2021-11-01,9782
2021-11-02,9795
2021-11-03,9805
2021-11-04,9813
2021-11-05,9826
2021-11-06,9832
2021-11-07,9833
2021-11-08,9849
2021-11-09,9871
2021-11-10,9885
2021-11-11,9896
2021-11-12,9911
2021-11-13,9919
2021-11-14,9922
2021-11-15,9935
2021-11-16,9955
2021-11-17,9969
2021-11-18,9988
2021-11-19,10010
2021-11-20,10017
2021-11-21,10023
2021-11-22,10044
2021-11-23,10068
2021-11-24,10086
2021-11-25,10111
2021-11-26,10139
2021-11-27,10151
2021-11-28,10158
2021-11-29,10187
2021-11-30,10222
2021-12-01,10251
2021-12-02,10281
2021-12-03,10312
2021-12-04,10320
2021-12-05,10332
2021-12-06,10367
2021-12-07,10405
2021-12-08,10434
2021-12-09,10470
2021-12-10,10501
2021-12-11,10516
2021-12-12,10524
2021-12-13,10555
2021-12-14,10592
2021-12-15,10613
2021-12-16,10655
2021-12-17,10695
2021-12-18,10704
2021-12-19,10707
2021-12-20,10750
2021-12-21,10786
2021-12-22,10825
2021-12-23,10862
2021-12-24,10902
2021-12-25,10915
2021-12-26,10919
2021-12-27,10950
2021-12-28,10982
2021-12-29,10993
