Datum,OverleeftCumulatief
2021-03-17,5732
2021-03-18,5764
2021-03-19,5805
2021-03-20,5814
2021-03-21,5817
2021-03-22,5860
2021-03-23,5898
2021-03-24,5937
2021-03-25,5968
2021-03-26,6001
2021-03-27,6016
2021-03-28,6025
2021-03-29,6062
2021-03-30,6101
2021-03-31,6140
2021-04-01,6173
2021-04-02,6213
2021-04-03,6237
2021-04-04,6250
2021-04-05,6259
2021-04-06,6296
2021-04-07,6333
2021-04-08,6385
2021-04-09,6416
2021-04-10,6434
2021-04-11,6441
2021-04-12,6474
2021-04-13,6518
2021-04-14,6564
2021-04-15,6600
2021-04-16,6650
2021-04-17,6668
2021-04-18,6675
2021-04-19,6710
2021-04-20,6759
2021-04-21,6796
2021-04-22,6846
2021-04-23,6897
2021-04-24,6911
2021-04-25,6932
2021-04-26,6986
2021-04-27,7007
2021-04-28,7051
2021-04-29,7095
2021-04-30,7145
2021-05-01,7162
2021-05-02,7177
2021-05-03,7225
2021-05-04,7280
2021-05-05,7299
2021-05-06,7340
2021-05-07,7392
2021-05-08,7408
2021-05-09,7421
2021-05-10,7467
2021-05-11,7532
2021-05-12,7580
2021-05-13,7596
2021-05-14,7643
2021-05-15,7658
2021-05-16,7667
2021-05-17,7712
2021-05-18,7762
2021-05-19,7804
2021-05-20,7839
2021-05-21,7886
2021-05-22,7894
2021-05-23,7894
