Datum,OverleeftCumulatief
2021-03-17,5782
2021-03-18,5815
2021-03-19,5858
2021-03-20,5867
2021-03-21,5870
2021-03-22,5913
2021-03-23,5953
2021-03-24,5992
2021-03-25,6025
2021-03-26,6058
2021-03-27,6073
2021-03-28,6082
2021-03-29,6119
2021-03-30,6158
2021-03-31,6197
2021-04-01,6230
2021-04-02,6271
2021-04-03,6296
2021-04-04,6310
2021-04-05,6319
2021-04-06,6359
2021-04-07,6397
2021-04-08,6451
2021-04-09,6483
2021-04-10,6501
2021-04-11,6508
2021-04-12,6546
2021-04-13,6590
2021-04-14,6636
2021-04-15,6672
2021-04-16,6726
2021-04-17,6744
2021-04-18,6751
2021-04-19,6791
2021-04-20,6841
2021-04-21,6879
2021-04-22,6930
2021-04-23,6981
2021-04-24,6995
2021-04-25,7017
2021-04-26,7072
2021-04-27,7093
2021-04-28,7138
2021-04-29,7183
2021-04-30,7234
2021-05-01,7251
2021-05-02,7266
2021-05-03,7315
2021-05-04,7369
2021-05-05,7388
2021-05-06,7429
2021-05-07,7482
2021-05-08,7498
2021-05-09,7511
2021-05-10,7557
2021-05-11,7623
2021-05-12,7672
2021-05-13,7688
2021-05-14,7736
2021-05-15,7751
2021-05-16,7762
2021-05-17,7809
2021-05-18,7862
2021-05-19,7908
2021-05-20,7949
2021-05-21,8001
2021-05-22,8016
2021-05-23,8022
2021-05-24,8030
2021-05-25,8072
2021-05-26,8114
2021-05-27,8145
2021-05-28,8189
2021-05-29,8201
2021-05-30,8209
2021-05-31,8246
2021-06-01,8284
2021-06-02,8317
2021-06-03,8340
2021-06-04,8371
2021-06-05,8378
2021-06-06,8384
2021-06-07,8420
2021-06-08,8456
2021-06-09,8484
2021-06-10,8506
2021-06-11,8523
2021-06-12,8525
2021-06-13,8527
2021-06-14,8537
2021-06-15,8554
2021-06-16,8571
2021-06-17,8588
